inertia,OMI,Tol,Rtol,omi,tol,rtol
Colaptes.campestris,2.6808607689267,0.0595868188856504,1.9526110705214,0.668662879519641,2.2,72.8,24.9
Colaptes.campestroides,5.88388153651222,5.1449503126566,0.279874765715131,0.459056458140488,87.4,4.8,7.8
Colaptes.melanochloros,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Colibri.serrirostris,2.1000142996426,0.569086168639717,0.918027239643882,0.612900891359002,27.1,43.7,29.2
Platyrinchus.mystaceus,2.99239394082155,3.37972529535991e-05,2.25475569489285,0.737604448675749,0,75.3,24.6
Columbina.picui,4.09402995557841,2.33986207493252,1.02390107908452,0.730266801561371,57.2,25,17.8
Columbina.squammata,2.6294261214221,0.110446712026424,1.66410974566922,0.854869663726453,4.2,63.3,32.5
Coscoroba.coscoroba,3.28128814056673,0.822451603049344,1.89395328826677,0.564883249250616,25.1,57.7,17.2
Coturnicops.notatus,4.79928551237759,3.26934305350222,1.05198533684848,0.477957122026895,68.1,21.9,10
Crax.blumenbachii,2.04851380444439,0.914171727173512,0.449587143921958,0.684754933348921,44.6,21.9,33.4
Crax.fasciolata,2.08804098350454,0.958544335791632,0.477746973016441,0.651749674696471,45.9,22.9,31.2
Crotophaga.major,2.39193518950876,0.222958452994969,1.3675297414933,0.801446995020487,9.3,57.2,33.5
Crypturellus.noctivagus,3.09582228921292,0.113556091052219,0.852004766849154,2.13026143131154,3.7,27.5,68.8
Crypturellus.obsoletus,3.02960631748315,0.0596611572820116,1.86642495099256,1.10352020920858,2,61.6,36.4
Crypturellus.parvirostris,2.34806582996635,0.337335818827123,1.17514804578278,0.835581965356446,14.4,50,35.6
Crypturellus.undulatus,1.80790821632964,0.763900455636906,0.48375453586835,0.56025322482438,42.3,26.8,31
Crypturellus.variegatus,1.99658212283113,0.82873229206023,0.399649580373165,0.76820025039773,41.5,20,38.5
Cygnus.melancoryphus,3.60036515830138,1.55360275495205,1.57273641061012,0.474025992739211,43.2,43.7,13.2
Dendrocygna.viduata,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Cypseloides.fumigatus,2.93761557194048,0.00264886321933566,0.787642442946109,2.14732426577503,0.1,26.8,73.1
Cypseloides.senex,2.61957136965536,0.02492101624129,0.560762181140415,2.03388817227366,1,21.4,77.6
Discosura.longicaudus,1.94695780667417,0.815221092816675,0.242220795382106,0.889515918475388,41.9,12.4,45.7
Fulica.leucoptera,6.13764766999683,5.73586331953539,0.053429512425471,0.348354838035971,93.5,0.9,5.7
Diopsittaca.cumanensis,2.20499375025195,0.920279589162673,0.602654508838047,0.682059652251233,41.7,27.3,30.9
Discosura.langsdorffi,1.82161326439014,0.704587103729566,0.327280434902364,0.789745725758212,38.7,18,43.4
Dromococcyx.pavoninus,2.27319184561082,0.0195556388445384,1.60342062808058,0.650215578685694,0.9,70.5,28.6
Elanoides.forficatus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Eleothreptus.anomalus,3.64598755769394,0.719044351540039,2.02028366897365,0.906659537180252,19.7,55.4,24.9
Nycticryphes.semicollaris,3.38050048628463,1.25950314082388,1.45495691298999,0.666040432470759,37.3,43,19.7
Lophornis.chalybeus,2.10099408247784,0.436261888478786,0.380993910574614,1.28373828342444,20.8,18.1,61.1
Eudocimus.ruber,1.55735041175359,0.545714027541547,0.349871399054258,0.661764985157783,35,22.5,42.5
Eupetomena.macroura,2.7007268192125,0.0532078941978646,1.98241295867343,0.665105966341207,2,73.4,24.6
Eupsittula.aurea,2.15576138722819,0.782045307000397,0.558741797727387,0.814974282500405,36.3,25.9,37.8
Eupsittula.cactorum,2.74257281644558,1.61114931497496,0.617865030614428,0.51355847085619,58.7,22.5,18.7
Falco.rufigularis,2.65354042694404,2.03776830616371,0.507051301214211,0.108720819566114,76.8,19.1,4.1
Florisuga.fusca,2.86279079032324,0.261469932295166,0.696525360406656,1.90479549762142,9.1,24.3,66.5
Fulica.rufifrons,4.02192940111989,3.32046236902911,0.582899982127592,0.118567049963191,82.6,14.5,2.9
Thlypopsis.pyrrhocoma,3.75628945691673,1.50436328348625,1.71253809251607,0.539388080914414,40,45.6,14.4
Gallinago.undulata,3.08165960199614,0.113533893733923,2.25789634125241,0.710229367009807,3.7,73.3,23
Gampsonyx.swainsonii,2.32701578793826,0.425624984064025,1.06133662500942,0.840054178864816,18.3,45.6,36.1
Geranoaetus.albicaudatus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Geranoaetus.melanoleucus,3.56176723338611,0.290121989323854,2.61119384890603,0.66045139515622,8.1,73.3,18.5
Glaucis.dohrnii,1.73016102976661,0.671728303328734,0.251165711521031,0.807267014916844,38.8,14.5,46.7
Glaucis.hirsutus,2.08927337802147,0.928761042511924,0.506526495586822,0.653985839922724,44.5,24.2,31.3
Spinus.magellanicus,3.30529139553485,0.1454381616667,2.41127011297009,0.748583120898056,4.4,73,22.6
Guira.guira,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Pionopsitta.pileata,3.50156425912688,0.916453758235102,2.02672654070656,0.558383960185212,26.2,57.9,15.9
Heliactin.bilophus,2.39961469002645,1.46480629637816,0.390177449278621,0.544630944369667,61,16.3,22.7
Pionus.maximiliani,2.95798219186757,0.00147852757153419,2.30601676204921,0.650486902246821,0,78,22
Pionus.reichenowi,2.0058641743012,1.05587708375406,0.135506354351722,0.814480736195416,52.6,6.8,40.6
Heliomaster.furcifer,4.00575591350026,1.25923131469069,1.92426998263603,0.822254616173545,31.4,48,20.5
Heliomaster.squamosus,2.54266717550187,1.58477065600737,0.368098506353393,0.589798013141105,62.3,14.5,23.2
Heliothryx.auritus,2.06162854328366,0.935417691849205,0.683081581419281,0.443129270015175,45.4,33.1,21.5
Hoploxypterus.cayanus,2.38391731594415,0.208514638019047,1.45022650777992,0.725176170145188,8.7,60.8,30.4
Hydropsalis.maculicaudus,2.42263902229773,1.36670040231006,0.537243064435554,0.518695555552112,56.4,22.2,21.4
Hydropsalis.torquata,3.1460584555017,0.0187008481831631,2.44508567623126,0.682271931087281,0.6,77.7,21.7
Ibycter.americanus,3.46581768754363,3.44426787942554,0.0200509778934839,0.0014988302246019,99.4,0.6,0
Hylocharis.chrysura,2.48301457995381,0.0580948704546842,0.697126154088698,1.72779355541043,2.3,28.1,69.6
Hylocharis.cyanus,1.95674931253396,0.502522871468919,0.711467250779315,0.742759190285722,25.7,36.4,38
Ictinia.mississippiensis,0.562741394617869,0.496054615807955,0.00354485609668793,0.0631419227132259,88.1,0.6,11.2
Ictinia.plumbea,2.06151859444627,0.783362498927777,0.533954285755361,0.744201809763132,38,25.9,36.1
Pyriglena.leuconota,2.30842098748215,2.02695487340597,0.106574046365414,0.174892067710765,87.8,4.6,7.6
Ixobrychus.exilis,3.04991384602418,0.389393136792734,1.71607129455199,0.944449414679453,12.8,56.3,31
Ixobrychus.involucris,3.29323971845932,1.05140184255755,1.3791488319354,0.862689043966373,31.9,41.9,26.2
Jacamaralcyon.tridactyla,1.94369511103561,0.709118675580856,0.68123268385384,0.55334375160091,36.5,35,28.5
Jacana.jacana,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Sittasomus.griseicapillus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Anabacerthia.amaurotis,3.6790632732517,1.23323714184162,1.79004633910264,0.655779792307443,33.5,48.7,17.8
Alectrurus.risora,2.70779063775327,0.201099227946664,0.129285384747923,2.37740602505868,7.4,4.8,87.8
Antilophia.galeata,2.0212465692018,1.03906457691873,0.401020841991576,0.581161150291495,51.4,19.8,28.8
Malacoptila.striata,1.94277909572179,0.391816455400934,0.963296103580321,0.587666536740531,20.2,49.6,30.2
Myiothlypis.leucophrys,2.61699841321915,2.0043661824324,0.135098815836744,0.477533414950007,76.6,5.2,18.2
Batara.cinerea,3.78650377411975,1.56992317981483,1.67179370946824,0.54478688483668,41.5,44.2,14.4
Mareca.sibilatrix,5.78862240497221,5.1131496929148,0.25782123179064,0.417651480266775,88.3,4.5,7.2
Cacicus.solitarius,2.31242201684769,0.804559180739172,0.330480529648983,1.17738230645953,34.8,14.3,50.9
Calyptura.cristata,1.30904110489098,0.662110332642116,0.25817954557312,0.388751226675739,50.6,19.7,29.7
Carpornis.cucullata,2.94522775979563,0.57429073506354,0.942233961048931,1.42870306368316,19.5,32,48.5
Casiornis.rufus,1.87891888682012,0.740271471814537,0.533656898192351,0.604990516813229,39.4,28.4,32.2
Casiornis.fuscus,2.33579769863928,2.04768735698303,0.100793235717827,0.187317105938423,87.7,4.3,8
Cercomacroides.laeta,1.67992333356283,1.52095080167647,0.0527714189687935,0.106201112917569,90.5,3.1,6.3
Clibanornis.dendrocolaptoides,4.06451471702558,2.46884516030332,1.07242002117396,0.523249535548293,60.7,26.4,12.9
Colonia.colonus,2.87100701747616,0.00664288468803776,1.80473183063584,1.05963230215228,0.2,62.9,36.9
Pogonotriccus.eximius,3.00692281285709,0.0639246860561501,1.6789347217575,1.26406340504344,2.1,55.8,42
Cranioleuca.semicinerea,2.43367059261076,1.21674388479591,0.262011641997334,0.954915065817523,50,10.8,39.2
Cyanocorax.cyanopogon,2.70791332159841,1.43892232499266,0.516894253065166,0.752096743540578,53.1,19.1,27.8
Anumara.forbesi,2.20687757162551,1.86033091483777,0.0737432419431199,0.27280341484462,84.3,3.3,12.4
Cyanoloxia.brissonii,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Cyanoloxia.glaucocaerulea,3.56278128044686,1.04319908675363,1.87544647880486,0.644135714888371,29.3,52.6,18.1
Dacnis.cayana,0.384637934016681,0.384637934016681,0,0,100,0,0
Phleocryptes.melanops,4.39341001194995,2.90921105540463,1.11643782591206,0.367761130633254,66.2,25.4,8.4
Dysithamnus.stictothorax,2.99828247300154,0.113397287283505,0.704867382344246,2.18001780337379,3.8,23.5,72.7
Drymophila.rubricollis,3.10542058091688,1.19404670112371,1.32781675137043,0.583557128422736,38.5,42.8,18.8
Elaenia.parvirostris,3.61129320288188,0.750530751070518,2.14929670968865,0.71146574212271,20.8,59.5,19.7
Griseotyrannus.aurantioatrocristatus,3.92183879614094,2.31736039078954,1.01847381960806,0.58600458574334,59.1,26,14.9
Euphonia.violacea,2.75953795676135,0.0183604484803825,2.05765987516124,0.683517633119728,0.7,74.6,24.8
Fluvicola.albiventer,2.07003015556344,1.35689022043724,0.211032112610942,0.502107822515261,65.5,10.2,24.3
Formicivora.iheringi,2.01967790546505,1.63889392611766,0.263262922025996,0.117521057321403,81.1,13,5.8
Furnarius.rufus,3.12856601697815,0.0155369556575804,0.9971360951016,2.11589296621897,0.5,31.9,67.6
Geositta.cunicularia,6.23607255158551,5.82516376016564,0.109394682021373,0.301514109398501,93.4,1.8,4.8
Herpsilochmus.sellowi,2.60426280672105,1.3178710619749,0.479401529603065,0.806990215143091,50.6,18.4,31
Hemitriccus.obsoletus,4.99714365376124,3.17465272850831,1.26058133225392,0.561909592999016,63.5,25.2,11.2
Hemitriccus.diops,2.69722188204753,0.0615957517919141,0.499851559192575,2.13577457106304,2.3,18.5,79.2
Hemitriccus.furcatus,1.5021379495125,0.618774715457127,0.474273661384067,0.409089572671308,41.2,31.6,27.2
Herpsilochmus.atricapillus,2.2585928825729,0.98923503322471,0.501464045395304,0.767893803952883,43.8,22.2,34
Hemitriccus.kaempferi,3.95610975394923,3.74441989210065,0.146141167531471,0.0655486943171166,94.6,3.7,1.7
Hemitriccus.nidipendulus,1.83919047082219,0.920164203330788,0.49350236976593,0.425523897725476,50,26.8,23.1
Castanozoster.thoracicus,3.24540997700616,1.11914053261605,0.987640266265534,1.13862917812458,34.5,30.4,35.1
Hylopezus.nattereri,4.2174438849345,2.60624531350564,1.08558247680828,0.525616094620572,61.8,25.7,12.5
Hylopezus.ochroleucus,2.57099214065161,0.996032872761944,0.650181295533353,0.924777972356317,38.7,25.3,36
Hymenops.perspicillatus,3.86979217089289,2.04115665536018,1.20268010717214,0.625955408360579,52.7,31.1,16.2
Larus.cirrocephalus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Larus.maculipennis,2.35850595238873,0.0644651625917437,0.652529333907831,1.64151145588915,2.7,27.7,69.6
Laterallus.leucopyrrhus,3.77641037683365,1.16160074879458,1.97771398082526,0.637095647213807,30.8,52.4,16.9
Laterallus.melanophaius,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Laterallus.xenopterus,1.99427334301146,0.547256630218638,0.737223573726022,0.709793139066804,27.4,37,35.6
Leptotila.rufaxilla,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Leucochloris.albicollis,3.14430317808659,0.0862059354185403,2.28709905191833,0.770998190749722,2.7,72.7,24.5
Limosa.haemastica,5.79852809004422,5.31084177661538,0.176746023198637,0.31094029023021,91.6,3,5.4
Lophornis.magnificus,2.91912606402563,0.0284497178589433,1.71443383610195,1.17624251006474,1,58.7,40.3
Myrmoderus.loricatus,1.78558507039332,0.886210197878609,0.417350526900984,0.482024345613722,49.6,23.4,27
Rhopias.gularis,2.54666739581318,0.116090980762771,1.23613464423024,1.19444177082017,4.6,48.5,46.9
Stigmatura.bahiae,2.24369214578393,1.27772233014624,0.167265436486869,0.798704379150824,56.9,7.5,35.6
Pseudopipra.pipra,1.82849075471308,0.582594857547916,0.189734149987074,1.05616174717809,31.9,10.4,57.8
Ceratopipra.rubrocapilla,1.98279222363955,0.872054044288146,0.207430391520333,0.90330778783107,44,10.5,45.6
Philohydor.lictor,2.09469971641919,1.20037520836825,0.255013607168112,0.639310900882822,57.3,12.2,30.5
Mesembrinibis.cayennensis,2.85953867466102,0.013553107882562,1.67391765560074,1.17206791117772,0.5,58.5,41
Microspingus.lateralis,2.09146229078954,1.65902322496254,0.0758631066595632,0.356575959167435,79.3,3.6,17
Sporophila.nigricollis,2.32972285696655,0.231010302095439,1.40531777720429,0.693394777666815,9.9,60.3,29.8
Tangara.ornata,2.12821857832377,0.472131404680855,1.02471198391465,0.63137518972827,22.2,48.1,29.7
Tangara.sayaca,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Notharchus.swainsoni,2.29122106808977,0.0478028344435871,1.61119420992227,0.632224023723915,2.1,70.3,27.6
Xenops.rutilus,2.99628765370719,1.65426265167598e-05,2.10867346340583,0.887597647674842,0,70.4,29.6
Macropsalis.forcipata,3.96547680875241,0.728887285326732,1.65813618846157,1.5784533349641,18.4,41.8,39.8
Megascops.choliba,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Megascops.atricapilla,2.48800564134275,0.000232193393390858,0.913809063841333,1.57396438410802,0,36.7,63.3
Megascops.sanctaecatarinae,6.24116094309451,5.68723449267774,0.135723083377836,0.418203367038925,91.1,2.2,6.7
Melanerpes.flavifrons,3.03311026246798,0.0216735674858243,2.33402263948631,0.677414055495847,0.7,77,22.3
Melanerpes.candidus,2.94349267717018,0.00173645001084942,0.469875909788784,2.47188031737055,0.1,16,84
Systellura.longirostris,3.32562113755552,0.401195188433959,0.261682326904405,2.66274362221715,12.1,7.9,80.1
Mitu.mitu,2.29024317066457,2.29024317066457,0,0,100,0,0
Neocrex.erythrops,1.8520989586851,0.594678217689009,0.360336111078968,0.897084629917123,32.1,19.5,48.4
Neomorphus.geoffroyi,2.36433895613735,1.10753077134325,0.567460548932344,0.689347635861763,46.8,24,29.2
Micrastur.mintoni,1.79751430249938,0.780781893282897,0.128873659182495,0.887858750033987,43.4,7.2,49.4
Micrastur.mirandollei,1.50341066215374,1.48721610330219,0.0094672989247499,0.00672725992679719,98.9,0.6,0.4
Micrastur.semitorquatus,2.95595526382378,0.00120653638898638,2.30709667003649,0.647652057398304,0,78,21.9
Micropygia.schomburgkii,2.40506642466709,1.32472135145038,0.491814574070463,0.588530499146243,55.1,20.4,24.5
Milvago.chimachima,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Momotus.momota,2.36420665270278,1.98625791804874,0.167087944209459,0.210860790444579,84,7.1,8.9
Monasa.morphoeus,1.77890663589342,0.659552419977372,0.101494804184814,1.01785941173124,37.1,5.7,57.2
Monasa.nigrifrons,2.93390129593004,2.4678772102686,0.226356574519774,0.239667511141659,84.1,7.7,8.2
Nomonyx.dominicus,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Nonnula.rubecula,2.53691437476467,0.098222975380943,1.85619895175558,0.582492447628153,3.9,73.2,23
Nothura.boraquira,2.82731769215841,1.84730539121937,0.465545401910977,0.514466899028056,65.3,16.5,18.2
Numenius.borealis,6.39968517435274,6.0685401973619,0.0575457921763377,0.273599184814499,94.8,0.9,4.3
Nyctibius.aethereus,2.14104412892313,0.08963669020199,1.47355514732612,0.577852291395027,4.2,68.8,27
Nyctibius.leucopterus,1.79957781066215,0.684961431815456,0.146903388802464,0.967712990044227,38.1,8.2,53.8
Nyctipolus.hirundinaceus,2.04494410396261,1.12273562094446,0.16962332256442,0.752585160453728,54.9,8.3,36.8
Nystalus.chacuru,2.83662323706503,0.00961212239602794,2.11783970902583,0.709171405643175,0.3,74.7,25
Nystalus.maculatus,2.76077561831892,1.54218159842372,0.321489524436669,0.897104495458527,55.9,11.6,32.5
Odontophorus.capueira,2.98107071243268,0.00444991345180318,1.87034793932327,1.10627285965761,0.1,62.7,37.1
Oxyura.vittata,5.29879818633184,5.05214268862296,0.0867982003702404,0.159857297338638,95.3,1.6,3
Pardirallus.nigricans,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Pardirallus.sanguinolentus,4.2589555593909,2.33647085138507,1.43000626715163,0.492478440854208,54.9,33.6,11.6
Porphyrio.flavirostris,2.16460511994843,0.384401165669672,0.755669632992396,1.02453432128636,17.8,34.9,47.3
Patagioenas.maculosa,3.79830549618379,1.86985266021494,1.23317533307823,0.695277502890623,49.2,32.5,18.3
Penelope.superciliaris,2.91115469902997,0.00546347067086142,2.22835506078173,0.67733616757738,0.2,76.5,23.3
Patagioenas.picazuro,3.13072318934627,0.0169133122898806,0.89648737457349,2.2173225024829,0.5,28.6,70.8
Patagioenas.plumbea,3.00065769038126,0.125849557591196,0.624761188040354,2.25004694474971,4.2,20.8,75
Patagioenas.speciosa,2.34181623445621,0.0634744428551835,0.943393629935276,1.33494816166575,2.7,40.3,57
Vanellus.chilensis,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Penelope.obscura,3.81036276694287,1.17252645673345,1.86263096275677,0.775205347452643,30.8,48.9,20.3
Penelope.jacucaca,1.82511972939033,1.11586957042291,0.0812130472197981,0.628037111747621,61.1,4.4,34.4
Phaethornis.eurynome,2.9351504919104,0.148246187192823,1.95732072120505,0.829583583512534,5.1,66.7,28.3
Veniliornis.affinis,1.67947153570384,0.746782610870074,0.146281219367007,0.786407705466763,44.5,8.7,46.8
Phaethornis.idaliae,1.97997384279997,0.923171981134565,0.418349264997537,0.63845259666787,46.6,21.1,32.2
Phaethornis.malaris,1.93260093398924,0.946500281607894,0.174912622272758,0.811188030108588,49,9.1,42
Phaethornis.pretrei,2.22226708734365,0.438454376842221,1.11914839763532,0.664664312866107,19.7,50.4,29.9
Phaethornis.ruber,2.3176307593147,1.04406412070934,0.601470665399617,0.67209597320574,45,26,29
Phaethornis.squalidus,2.30102220370618,0.439108861002435,0.929967258412255,0.931946084291493,19.1,40.4,40.5
Phaetusa.simplex,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Phimosus.infuscatus,3.19912962475368,0.0941027776763736,2.24365519746755,0.861371649609758,2.9,70.1,26.9
Phacellodomus.ferrugineigula,3.62223281412723,0.652559050672917,1.43761030830921,1.5320634551451,18,39.7,42.3
Phacellodomus.rufifrons,2.18859283174144,0.896419357955864,0.528661921206453,0.763511552579122,41,24.2,34.9
Piculus.flavigula,1.92209273134851,0.763733533196534,0.658259922944821,0.500099275207153,39.7,34.2,26
Picumnus.albosquamatus,1.80875830849747,0.828411275741729,0.48573777856469,0.494609254191055,45.8,26.9,27.3
Picumnus.cirratus,1.8944144188895,0.501639939359844,0.791620588347471,0.601153891182187,26.5,41.8,31.7
Picumnus.exilis,1.96569825738146,0.99880393460633,0.120876938817359,0.846017383957771,50.8,6.1,43
Picumnus.fulvescens,2.15947328190149,1.86268673821441,0.116210125990302,0.180576417696779,86.3,5.4,8.4
Picumnus.nebulosus,5.46944489181193,4.6430615626002,0.417070969790499,0.409312359421238,84.9,7.6,7.5
Picumnus.temminckii,4.05574059524768,2.51314562111866,1.10824463088342,0.4343503432456,62,27.3,10.7
Picumnus.pygmaeus,2.18282781276768,1.18959175096919,0.190854368814385,0.802381692984102,54.5,8.7,36.8
Pilherodius.pileatus,2.13896094460971,0.903157097845069,0.493878635564148,0.741925211200496,42.2,23.1,34.7
Pipile.cumanensis,4.3658111259713,4.3658111259713,0,0,100,0,0
Plegadis.chihi,3.31191166871946,0.509327893321377,2.27160678834841,0.530976987049669,15.4,68.6,16
Pluvialis.dominica,5.80162568158672,5.19648559109885,0.230203288373077,0.374936802114792,89.6,4,6.5
Podiceps.major,6.08700067347235,5.75298872478693,0.0848715238200784,0.249140424865346,94.5,1.4,4.1
Porzana.albicollis,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Primolius.maracana,2.98438628335,0.00650040737999666,0.700983585081657,2.27690229088834,0.2,23.5,76.3
Psittacara.leucophthalmus,3.05825003889013,0.022405647693519,2.05279365384505,0.983050737351556,0.7,67.1,32.1
Pteroglossus.aracari,2.10311969355763,0.293952454425744,1.08964942483313,0.719517814298756,14,51.8,34.2
Pteroglossus.bailloni,2.59144434366578,0.0633537649357585,1.82958743673681,0.698503141993209,2.4,70.6,27
Pteroglossus.castanotis,2.89396009889238,0.383965750758786,0.272197280645871,2.23779706748773,13.3,9.4,77.3
Pteroglossus.inscriptus,2.15947328190149,1.86268673821441,0.116210125990302,0.180576417696779,86.3,5.4,8.4
Rhea.americana,3,1.29307926599744e-30,1.01871935780505,1.98128064219495,0,34,66
Pyrrhura.cruentata,2.12178972243743,1.03384342615125,0.550010765574644,0.537935530711533,48.7,25.9,25.4
Pyrrhura.frontalis,3.05869742289718,0.0395561035362577,1.31931466652509,1.69982665283583,1.3,43.1,55.6
Pyrrhura.leucotis,2.24782313229355,1.14930436541455,0.581429145778769,0.517089621100233,51.1,25.9,23
